row	column	plot	family	individual	chemotype	n.thc	n.cbd	n.cbc	n.cbg	n.thcv	n.cbdv	n.cbl	n.cbn	sum.n.cannabinoids	thca	cbda	cbca	cbga	thcva	cbdva	cbla	sum.a.cannabinoids	tp.thc	tp.cbd	tp.cbc	tp.cbg	tp.thcv	tp.cbdv	tp.cbl	sum.tp.cannabinoids	sum.na.thc	sum.na.cbd	sum.na.cbc	sum.na.cbg	sum.na.thcv	sum.na.cbdv	sum.na.varins	sum.na.cannabinoids	sum.na.thc.prop	sum.na.cbd.prop	sum.na.cbc.prop	sum.na.cbg.prop	sum.na.thcv.prop	sum.na.cbdv.prop	sum.na.cbl.prop	sum.na.minor.prop	thc.decarb	cbd.decarb	sum.cannabinoids.decarb	cbd.thc.diff.decarb	sum.na.cbd.thc.ratio	sum.na.cbd.cbc.ratio	sum.na.cbd.cbg.ratio
16	2	47	TJ's CBD	TJ's CBD 2	BdBd	0.045519655	0.418777931	0.031481034	0	0	0.005226552	0	0	0.501005172	0.44563	12.8824	0.649180345	0.071516552	0	0.107104483	0	14.15583138	0.436337165	11.71664273	0.600812197	0.062791533	0	0.098086139	0	12.91466976	0.491149655	13.30117793	0.680661379	0.071516552	0	0.112331035	0.112331035	14.65683655	0.033509936	0.907506738	0.046439856	0.004879399	0	0.007664071	0	0.058983326	0.092679807	0.031484274	0.034182354	-0.061195532	27.08172101	19.54154935	185.9874051
17	2	48	19-1153	GVA-H-19-1153-001	BdBd	0.061000792	0.4240069	0.043577036	0.035569344	0	0.001546493	0	0	0.565700565	0.341827941	9.598710407	0.456265724	0.373809502	0	0.070830543	0.02786776	10.86931188	0.360783896	8.842075927	0.443722076	0.363774087	0	0.062956574	0.024440026	10.09775259	0.402828733	10.02271731	0.49984276	0.409378846	0	0.072377036	0.072377036	11.43501244	0.03522766	0.876493782	0.043711606	0.035800472	0	0.006329423	0.002437056	0.088278557	0.151431085	0.042304585	0.049470918	-0.109126499	24.88084013	20.05174049	24.48274356
18	2	49	19-1153	GVA-H-19-1153-002	BdBd	0.03792047	0.270363087	0.032141946	0.032878523	0	0.002791275	0	0	0.376095301	0.335944966	9.661557047	0.513021141	0.331389597	0	0.121015101	0.045983557	11.00891141	0.332544205	8.743548617	0.482061487	0.323838589	0	0.107711368	0.040327579	10.03003185	0.373865436	9.931920134	0.545163087	0.36426812	0	0.123806376	0.123806376	11.38500671	0.032838403	0.872368404	0.047884301	0.031995424	0	0.010874511	0.004038957	0.094793193	0.101428125	0.027221633	0.033034263	-0.074206491	26.56549437	18.218255	27.26541135
19	2	50	19-1153	GVA-H-19-1153-003	BdBd	0.064132009	0.446061799	0.051593692	0.047489369	0	0.001604089	0	0	0.610880958	0.401023949	11.38326869	0.748966121	0.337185631	0	0.079313902	0.052398364	13.00215666	0.415830012	10.42918844	0.70843698	0.343538353	0	0.070369242	0.045953365	12.01331639	0.465155958	11.82933049	0.800559813	0.384675	0	0.080917991	0.080917991	13.61303762	0.034169887	0.868970675	0.058808316	0.028257837	0	0.005944154	0.003849131	0.096859438	0.137872058	0.037708119	0.044874698	-0.100163939	25.43089105	14.77632314	30.75149279
20	2	51	19-1153	GVA-H-19-1153-004	BdBd	0.049279485	0.352082165	0.048520206	0.045650103	0	0	0	0	0.495531959	0.361201546	9.2496	0.754806495	0.303815876	0	0.066987216	0.060700206	10.79711134	0.366053241	8.463981365	0.710485502	0.312400442	0	0.058077916	0.053234081	9.964232547	0.410481031	9.601682165	0.803326701	0.349465979	0	0.066987216	0.066987216	11.2926433	0.03634942	0.850259936	0.071137171	0.03094634	0	0.005931934	0.005375199	0.113390645	0.120053014	0.0366688	0.043880954	-0.083384214	23.39129324	11.95240013	27.47529872
21	2	52	19-1153	GVA-H-19-1153-005	BdBd	0.049648732	0.399560677	0.045578753	0.038430127	0	0.00212537	0	0	0.535343659	0.448009725	12.38594715	0.746636258	0.374446934	0	0.086631818	0.067199366	14.10887125	0.442553261	11.26203633	0.700378751	0.367194535	0	0.077235156	0.058933844	12.90833187	0.497658457	12.78550783	0.792215011	0.412877061	0	0.088757188	0.088757188	14.64421491	0.03398328	0.873075676	0.054097472	0.028193868	0	0.006060904	0.004588799	0.092941044	0.099764671	0.03125106	0.036556665	-0.06851361	25.69133036	16.13893659	30.96686407
22	2	53	19-1153	GVA-H-19-1153-006	BdBd	0.056899127	0.432052729	0.052004148	0.04005262	0	0.000885917	0	0	0.581894541	0.346891703	8.476421397	0.614211026	0.290345961	0	0.060117576	0.052537991	9.840525654	0.361123151	7.865874294	0.590667218	0.294976374	0	0.053007855	0.046075818	9.21172471	0.40379083	8.908474126	0.666215174	0.330398581	0	0.061003493	0.061003493	10.4224202	0.038742521	0.854741409	0.06392135	0.031700754	0	0.005853102	0.005040863	0.10651607	0.14091238	0.048499072	0.055831038	-0.092413308	22.06210113	13.37176707	26.96280989
23	2	54	19-1153	GVA-H-19-1153-007	BdBd	0.036497727	0.295473068	0.048164659	0.038784545	0	0.000669545	0	0	0.419589544	0.341072727	9.145643182	0.947242159	0.327170795	0	0.066239659	0.073058523	10.90042705	0.335618509	8.316202139	0.878896032	0.326040503	0	0.058099329	0.064072325	9.978928837	0.377570454	9.44111625	0.995406818	0.36595534	0	0.066909204	0.066909204	11.32001659	0.033354232	0.834019648	0.087933336	0.032328163	0	0.005910698	0.006453924	0.132626121	0.09666468	0.031296412	0.03706616	-0.065368267	25.00491273	9.484681117	25.79854758
24	2	55	19-1153	GVA-H-19-1153-008	BdBd	0.04478662	0.345372133	0.044003119	0.041679175	0	0.00679165	0	0	0.482632697	0.322871529	9.485903421	0.59434829	0.288719819	0	0.113091851	0.046654527	10.85158944	0.327944951	8.664509433	0.565246569	0.295175176	0	0.104842285	0.04091602	9.998634435	0.367658149	9.831275554	0.638351409	0.330398994	0	0.119883501	0.119883501	11.33422213	0.032437881	0.867397466	0.056320707	0.029150566	0	0.010577126	0.004116253	0.100164653	0.121815932	0.035129941	0.042581899	-0.086685991	26.74026288	15.40103995	29.75576722
25	2	56	19-1153	GVA-H-19-1153-009	BdBd	0.049348605	0.362806744	0.043362558	0.039052326	0	0.003646744	0	0	0.498216977	0.387195	10.86578372	0.774946047	0.333312209	0	0.131916977	0.075735	12.56888895	0.38891862	9.892099066	0.722990241	0.331700446	0	0.118018763	0.066419595	11.52014673	0.436543605	11.22859046	0.818308605	0.372364535	0	0.135563721	0.135563721	13.06710593	0.033407826	0.859302016	0.062623553	0.028496328	0	0.010374426	0.005795851	0.107290158	0.113043931	0.032310978	0.038127569	-0.080732952	25.72157818	13.72170645	30.15483326
26	2	57	19-1153	GVA-H-19-1153-010	BdBd	0.047793834	0.337907623	0.024695179	0.047258408	0	0.004511771	0	0	0.462166815	0.434737332	9.963686099	0.463569955	0.337896188	0	0.115271973	0.077767265	11.39292881	0.429058474	9.076060332	0.43124603	0.343931261	0	0.104452572	0.068201891	10.45295056	0.482531166	10.30159372	0.488265134	0.385154596	0	0.119783744	0.119783744	11.85509563	0.040702427	0.868959142	0.041186098	0.032488527	0	0.010103988	0.006559818	0.090338431	0.09904818	0.03280149	0.038984655	-0.06624669	21.34907431	21.09836031	26.74664623
27	2	58	19-1153	GVA-H-19-1153-011	BdBd	0.051514811	0.364583519	0.034275835	0.034139198	0	0.002351559	0	0	0.486864922	0.355023608	10.71026726	0.453931403	0.227964588	0	0.104471826	0.064221381	11.91588007	0.362870515	9.757487906	0.432373675	0.234292106	0	0.092928632	0.056322151	10.93627499	0.406538419	11.07485078	0.488207238	0.262103786	0	0.106823385	0.106823385	12.40274499	0.0327781	0.892935458	0.039362838	0.021132724	0	0.008612882	0.005177997	0.074286442	0.126715726	0.032919949	0.03925461	-0.093795778	27.24183069	22.68473287	42.25368488
28	2	59	19-1153	GVA-H-19-1153-012	BdBd	0.048048986	0.443246957	0.036320385	0.027666633	0	0.001041785	0	0	0.556324746	0.318155172	9.78740568	0.366426268	0.16191998	0	0.040914097	0.057081542	10.73190274	0.327071072	9.026801738	0.357676222	0.169832375	0	0.036514307	0.050060512	9.967956227	0.366204158	10.23065264	0.402746653	0.189586613	0	0.041955882	0.041955882	11.28822749	0.032441245	0.9063117	0.035678467	0.016795074	0	0.003716782	0.005056732	0.061247055	0.131208193	0.043325384	0.049283623	-0.087882809	27.93701932	25.40220399	53.96294852
29	2	60	19-1153	GVA-H-19-1153-013	BdBd	0.04090622	0.302176077	0.024255144	0.030956699	0	0	0	0	0.39829414	0.389589833	11.09782536	0.420981459	0.302886603	0	0.088369019	0.046609091	12.34626137	0.382576504	10.03496892	0.393455884	0.296891136	0	0.076615939	0.040876173	11.22538455	0.430496053	11.40000144	0.445236603	0.333843302	0	0.088369019	0.088369019	12.74455551	0.033778821	0.894499728	0.034935436	0.026194974	0	0.006933864	0.003657177	0.071721451	0.095021127	0.02650667	0.031252101	-0.068514457	26.48108236	25.60436712	34.14776145
30	2	61	19-1153	GVA-H-19-1153-014	BdBd	0.039102578	0.310980942	0.027216592	0.024136547	0	0.000538789	0	0	0.401975448	0.285324552	9.305569507	0.384086099	0.194410762	0	0.051079036	0.036653475	10.25712343	0.28933221	8.4719654	0.364060101	0.194829196	0	0.044824313	0.032145098	9.397156317	0.32442713	9.616550449	0.411302691	0.218547309	0	0.051617825	0.051617825	10.65909888	0.030436638	0.902191692	0.038587004	0.020503357	0	0.004842607	0.003438703	0.067371671	0.120528077	0.032338097	0.037711954	-0.08818998	29.64163462	23.38071367	44.00214532
31	2	62	19-1153	GVA-H-19-1153-015	BdBd	0.061295011	0.453995987	0.056684382	0.036475054	0	0.002462473	0	0	0.610912907	0.308067137	9.449479393	0.664647072	0.230298807	0	0.067465835	0.04438243	10.76434067	0.33146989	8.741189415	0.639579864	0.238677407	0	0.060955352	0.038923391	10.05079532	0.369362148	9.90347538	0.721331454	0.266773861	0	0.069928308	0.069928308	11.37525358	0.032470674	0.87061579	0.063412341	0.023452124	0	0.006147407	0.003901665	0.096913536	0.165948274	0.045842088	0.053705432	-0.120106186	26.81237218	13.72943787	37.12310997
1	3	63	20-1087	GVA-H-20-1087-001	BdBd	0.038806419	0.326391216	0.026875338	0.041546284	0	0.004232432	0	0	0.437851689	0.336339527	9.878087838	0.388137162	0.332589865	0	0.11162027	0.022226014	11.06900068	0.333776184	8.98947425	0.367271629	0.333560185	0	0.101007206	0.019492214	10.14458167	0.375145946	10.20447905	0.4150125	0.374136149	0	0.115852702	0.115852702	11.50685237	0.03260196	0.886817587	0.036066553	0.032514204	0	0.010068149	0.001931546	0.080580452	0.103443525	0.031985093	0.038051387	-0.071458431	27.20135767	24.58836554	27.27477439
2	3	64	20-1087	GVA-H-20-1087-002	BtBd	0.466432518	0.138240587	0.015130196	0.042423594	0	0.001855379	0	0	0.664082274	5.824122249	4.159819071	0.236469315	0.206341687	0.086378729	0.044716504	0.018895599	10.57674315	5.57418773	3.786401912	0.222513785	0.223591595	0.074890358	0.040624588	0.01657144	9.938781409	6.290554767	4.298059658	0.251599511	0.248765281	0.086378729	0.046571883	0.132950612	11.24082543	0.559616801	0.38236157	0.022382654	0.022130517	0.007684376	0.004143102	0.00168098	0.058021629	0.074148074	0.032163487	0.059077714	-0.041984586	0.683256059	17.08294122	17.27757041
3	3	65	20-1087	GVA-H-20-1087-003	BtBd	0.37103031	0.127062611	0.014125885	0	0.005805199	0	0	0	0.518024005	4.437769912	4.095975664	0.197747788	0.032440819	0.082923119	0.03270896	0.03810531	8.917671572	4.262954523	3.719233268	0.187550695	0.028483039	0.077699543	0.028358668	0.033418357	8.337698094	4.808800222	4.223038275	0.211873673	0.032440819	0.088728318	0.03270896	0.121437278	9.435695577	0.509639187	0.447559826	0.022454484	0.003438095	0.009403474	0.003466513	0.004038421	0.042800987	0.077156524	0.030087961	0.054900458	-0.047068563	0.878189586	19.93186891	130.176685
4	3	66	20-1087	GVA-H-20-1087-004	BtBd	0.280948434	0.103291127	0.009784134	0	0	0	0	0	0.394023695	5.26054071	4.076079332	0.237072025	0.052673173	0.101781106	0.029460125	0.051216388	9.808822859	4.894442637	3.678012701	0.2176963	0.046247046	0.088244219	0.025541928	0.044916772	8.995101603	5.541489144	4.179370459	0.246856159	0.052673173	0.101781106	0.029460125	0.131241231	10.20284655	0.543131676	0.409627885	0.024194832	0.005162596	0.009975756	0.002887442	0.005019814	0.047240439	0.050699086	0.024714518	0.038618996	-0.025984568	0.754196273	16.93038762	79.34533314
5	3	67	20-1087	GVA-H-20-1087-005	BtBd	0.502135667	0.151216333	0.019651667	0.037310667	0	0	0	0	0.710314334	6.061166667	4.96106	0.265304	0.224237333	0.098314333	0.047114333	0.055591333	11.712788	5.817778834	4.502065953	0.252323275	0.234191045	0.085238527	0.040848127	0.048753599	10.98119936	6.563302334	5.112276333	0.284955667	0.261548	0.098314333	0.047114333	0.145428666	12.42310233	0.528314278	0.411513662	0.022937561	0.021053356	0.007913831	0.003792477	0.004474835	0.060172061	0.076506557	0.029579061	0.057176888	-0.046927497	0.778918306	17.94060243	19.54622606
6	3	68	20-1087	GVA-H-20-1087-006	BdBd	0.045146544	0.425850346	0.030213249	0	0	0.005689286	0	0	0.506899425	0.354393664	8.74585023	0.386878687	0.046364171	0	0.088245968	0.073058295	9.694791015	0.355949787	8.095960998	0.369505857	0.040707742	0	0.08219854	0.064072125	9.00839505	0.399540208	9.171700576	0.417091936	0.046364171	0	0.093935254	0.093935254	10.20169044	0.039164118	0.899037334	0.04088459	0.004544754	0	0.009207813	0.007161391	0.061798548	0.112996247	0.046430904	0.049687787	-0.066565343	22.95563849	21.98963774	197.8187117
7	3	69	20-1087	GVA-H-20-1087-007	BtBd	0.701198391	0.22911052	0.021105446	0.049786634	0	0.001850495	0	0	1.003051486	6.96460396	6.076314356	0.309626733	0.288748144	0.096750371	0.047513985	0.059839233	13.84339678	6.809156064	5.55803821	0.292648091	0.303307504	0.083882572	0.04304512	0.052479007	13.14255657	7.665802351	6.305424876	0.330732179	0.338534778	0.096750371	0.04936448	0.146114851	14.84644827	0.516339141	0.424709315	0.022276855	0.022802408	0.006516735	0.003325003	0.004030542	0.058951544	0.091470972	0.036335461	0.067561714	-0.055135511	0.822539453	19.06504802	18.62563401
8	3	70	20-1087	GVA-H-20-1087-008	BdBd	0.027097183	0.267219718	0.02170669	0	0	0.002836268	0	0	0.318859859	0.30717993	7.629704225	0.358723944	0.037307042	0	0.075227465	0.061569014	8.46971162	0.296493982	6.958470323	0.336307589	0.032755583	0	0.06805848	0.053996025	7.746081982	0.334277113	7.896923943	0.380430634	0.037307042	0	0.078063733	0.078063733	8.788571479	0.038035432	0.898544657	0.04328697	0.004244949	0	0.008882414	0.007005577	0.063419911	0.081062035	0.033838457	0.036281193	-0.047223578	23.6238846	20.75785501	211.673816
9	3	71	20-1087	GVA-H-20-1087-009	BtBd	0.681977017	0.249672616	0.022671271	0.037050733	0	0.005212592	0	0	0.996584229	7.291188264	5.895066015	0.324233619	0.265758191	0.120058313	0.082931296	0.039889364	14.01912506	7.076349125	5.419645511	0.307024155	0.270386425	0.104090557	0.077114026	0.034982972	13.28959277	7.973165281	6.144738631	0.34690489	0.302808924	0.120058313	0.088143888	0.208202201	15.01570929	0.530988255	0.409220671	0.023102797	0.020166142	0.007995514	0.005870112	0.002656509	0.059791074	0.085534037	0.040631934	0.066369441	-0.044902103	0.770677443	17.7130355	20.29246216
10	3	72	20-1087	GVA-H-20-1087-010	BdBd	0.036446536	0.348336374	0.030232794	0.034495497	0	0.001472633	0	0	0.450983834	0.363643995	9.651568129	0.504113279	0.296659122	0	0.074324134	0	10.89030866	0.35536232	8.812761623	0.47234014	0.294962206	0	0.065911657	0	10.00133795	0.400090531	9.999904503	0.534346073	0.331154619	0	0.075796767	0.075796767	11.34129249	0.035277331	0.881725298	0.047115095	0.029199019	0	0.006683257	0	0.082997371	0.091095723	0.03483397	0.039764765	-0.056261752	24.9941044	18.71428463	30.19708598
11	3	73	20-1087	GVA-H-20-1087-011	BtBd	0.863139189	0.311820608	0.025671622	0.063001351	0	0.001788851	0	0	1.265421621	9.357716216	8.466554054	0.419647635	0.333870946	0.152999662	0.074343243	0.047868581	18.85300034	9.06985631	7.736988513	0.393702598	0.356140042	0.132650707	0.066244443	0.041980746	17.79756336	10.22085541	8.778374662	0.445319257	0.396872297	0.152999662	0.076132094	0.229131756	20.11842196	0.508034647	0.43633515	0.0221349	0.01972681	0.007604953	0.003784198	0.002379341	0.055630203	0.084448821	0.035521451	0.062898652	-0.04892737	0.858868883	19.71254224	22.11888995
12	3	74	20-1087	GVA-H-20-1087-012	BtBd	0.705302211	0.203290172	0.019814005	0.041414373	0	0.00460688	0	0	0.974427641	8.269614251	5.94036855	0.304397912	0.217797789	0.104299386	0.056590172	0.049264496	14.94233256	7.957753909	5.41299339	0.286770974	0.232640832	0.090427568	0.053670559	0.043204963	14.07746219	8.974916462	6.143658722	0.324211917	0.259212162	0.104299386	0.061197052	0.165496438	15.9167602	0.563865784	0.385986761	0.020369215	0.016285485	0.006552802	0.003844818	0.003095133	0.050147455	0.078585936	0.033089431	0.061220225	-0.045496505	0.684536591	18.94951542	23.70127495
13	3	75	20-1087	GVA-H-20-1087-013	BdBd	0.056475824	0.503581319	0.036784945	0.049637143	0	0.005810769	0	0	0.65229	0.606101868	14.98811209	0.641615934	0.419781758	0	0.172325275	0.074743846	16.90268077	0.588027162	13.64815562	0.599482119	0.418205527	0	0.155216782	0.065550353	15.47463757	0.662577692	15.49169341	0.678400879	0.469418901	0	0.178136044	0.178136044	17.55497077	0.037743025	0.882467628	0.038644375	0.026739942	0	0.010147328	0.004257703	0.079789348	0.085236531	0.032506538	0.037156997	-0.052729993	23.38094626	22.83560339	33.00185267
14	3	76	20-1087	GVA-H-20-1087-014	BdBd	0.03291878	0.299535366	0.028051463	0.024731341	0	0.002958659	0	0	0.388195609	0.321092927	9.106865854	0.449782683	0.21230561	0	0.078273293	0	10.16832037	0.314517277	8.28625672	0.422510876	0.211135667	0	0.070821604	0	9.305242144	0.354011707	9.40640122	0.477834146	0.237036951	0	0.081231952	0.081231952	10.55651598	0.0335349	0.891051673	0.04526438	0.022454089	0	0.007694958	0	0.075413427	0.092987829	0.031843779	0.03677308	-0.061144049	26.57087614	19.68549401	39.68326955
15	3	77	20-1087	GVA-H-20-1087-015	BtBd	0.227323696	0.080310652	0.009658696	0.017485109	0.004710652	0	0	0	0.339488805	4.397341304	3.684945652	0.207118696	0.115430217	0.083243478	0.039587283	0	8.52766663	4.08379202	3.312007989	0.191301792	0.11883284	0.076882747	0.034322174	0	7.817139562	4.624665	3.765256304	0.216777392	0.132915326	0.08795413	0.039587283	0.127541413	8.867155435	0.521550009	0.424629559	0.02444723	0.014989624	0.009919092	0.004464485	0	0.053820431	0.04915463	0.021329398	0.038286101	-0.027825231	0.814168443	17.36922965	28.32823285
16	3	78	TJ's CBD	TJ's CBD 3	BdBd	0.039630872	0.345465254	0.029537288	0.036943584	0	0.004487651	0	0	0.456064649	0.381781598	10.82453027	0.526971792	0.207064649	0	0.08728293	0	12.02763124	0.374453333	9.838578301	0.49169155	0.218746346	0	0.080161951	0	11.00363148	0.42141247	11.16999552	0.55650908	0.244008233	0	0.091770581	0.091770581	12.48369589	0.033757028	0.894766712	0.044578872	0.019546153	0	0.007351235	0	0.07147626	0.09404295	0.030927967	0.036532823	-0.063114983	26.50608684	20.07154227	45.77712558
17	3	79	20-1117	GVA-H-20-1117-001	BtBt	0.43549401	0	0.006100122	0.019579951	0	0	0	0	0.461174083	10.58683863	0.306085819	0.09883423	0.157861247	0.171853056	0.018887531	0.00756198	11.34792249	9.720151489	0.268437263	0.092777742	0.158182126	0.1489966	0.016375489	0.006631856	10.41155256	11.02233264	0.306085819	0.104934352	0.177441198	0.171853056	0.018887531	0.190740587	11.80909658	0.93337645	0.025919495	0.008885892	0.015025806	0.0145526	0.001599405	0.000640352	0.040704055	0.039510149	0	0.039052444	-0.039510149	0.027769605	2.916926756	1.724998605
18	3	80	20-1117	GVA-H-20-1117-002	BtBd	0.545265421	0.207128621	0.016258528	0.044102804	0	0.001696963	0	0	0.814452337	6.450995327	6.029271028	0.323808294	0.288445794	0.100582009	0.054120911	0.036166472	13.28338984	6.202788323	5.494799313	0.300238402	0.297358211	0.087204602	0.048619793	0.031717996	12.46272664	6.996260748	6.236399649	0.340066822	0.332548598	0.100582009	0.055817874	0.156399883	14.09784217	0.496264653	0.442365546	0.024121906	0.023588617	0.007134568	0.00395932	0.002565391	0.061369801	0.077936692	0.033212852	0.057771418	-0.04472384	0.891390397	18.3387477	18.75334819
19	3	81	20-1117	GVA-H-20-1117-003	BdBd	0.043728647	0.377223362	0.031531712	0.035542072	0	0.004404545	0	0	0.492430338	0.375881607	9.690114165	0.413611839	0.231538161	0	0.111197252	0.04855592	10.87089894	0.373376816	8.875453485	0.394269295	0.238832577	0	0.100812562	0.042583542	10.02532828	0.419610254	10.06733753	0.445143551	0.267080233	0	0.115601797	0.115601797	11.36332928	0.0369267	0.885949644	0.039173691	0.023503696	0	0.010173233	0.004273036	0.077123656	0.104212532	0.037470022	0.043335041	-0.06674251	23.99211514	22.6159348	37.694057
20	3	82	20-1117	GVA-H-20-1117-004	BtBd	0.468027692	0.120257473	0.017265824	0.026517692	0.008091758	0	0	0	0.640160439	6.833169231	4.813674725	0.317434615	0.215652198	0.139716923	0.038061099	0.058646703	12.41635549	6.460717108	4.341850207	0.295655981	0.215860322	0.12922633	0.032998973	0.051433159	11.52774208	7.301196923	4.933932198	0.334700439	0.24216989	0.147808681	0.038061099	0.18586978	13.05651593	0.55919948	0.377890413	0.025634744	0.018547819	0.011320683	0.002915104	0.004491757	0.062910107	0.064102872	0.024373556	0.049029959	-0.039729316	0.675770322	14.7413377	20.37384663
21	3	83	20-1117	GVA-H-20-1117-005	BdBd	0.076834459	0.623483784	0.048376351	0.050396959	0	0.006558446	0	0	0.805649999	0.446972973	12.49164189	0.503909459	0.280934122	0	0.133586824	0.072631419	13.92967669	0.468829756	11.57865372	0.490304947	0.297057118	0	0.122378222	0.063697754	13.02092152	0.523807432	13.11512567	0.55228581	0.331331081	0	0.14014527	0.14014527	14.73532669	0.035547731	0.890046482	0.037480391	0.022485493	0	0.009510836	0.004929067	0.074405787	0.146684553	0.047539292	0.054674729	-0.099145261	25.03806718	23.74699012	39.58314335
